timestamp,machine_id,temperature,vibration,pressure,rpm,failure_within_days
2025-01-22T03:00:00,Machine 4,86.43,4.703,105.91,1536.6,23
2025-01-22T04:00:00,Machine 4,87.96,5.358,108.16,1551.5,20
2025-01-22T05:00:00,Machine 4,86.61,4.785,106.08,1537.5,22
2025-01-22T06:00:00,Machine 4,87.72,4.624,107.69,1548.2,23
2025-01-22T07:00:00,Machine 4,87.03,4.957,106.60,1540.8,23
2025-01-22T08:00:00,Machine 4,85.52,5.423,104.28,1525.2,20
2025-01-22T09:00:00,Machine 4,87.83,4.639,107.69,1547.8,20
2025-01-22T10:00:00,Machine 4,86.21,4.592,105.21,1531.2,22
2025-01-22T11:00:00,Machine 4,87.69,5.287,107.37,1545.5,20
2025-01-22T12:00:00,Machine 4,86.94,4.890,106.19,1537.5,22
2025-01-22T13:00:00,Machine 4,86.60,5.249,105.62,1533.6,23
2025-01-22T14:00:00,Machine 4,86.52,4.686,105.46,1532.4,22
2025-01-22T15:00:00,Machine 4,87.85,5.299,107.39,1545.2,22
2025-01-22T16:00:00,Machine 4,87.94,4.650,107.47,1545.6,20
2025-01-22T17:00:00,Machine 4,87.03,5.296,106.05,1536.1,22
2025-01-22T18:00:00,Machine 4,85.63,5.032,103.90,1521.7,22
2025-01-22T19:00:00,Machine 4,89.09,5.495,109.04,1555.8,20
2025-01-22T20:00:00,Machine 4,88.57,4.605,108.20,1550.1,19
2025-01-22T21:00:00,Machine 4,89.45,4.633,109.47,1558.4,20
2025-01-22T22:00:00,Machine 4,87.84,5.538,107.00,1541.9,20
2025-01-22T23:00:00,Machine 4,87.89,4.721,107.01,1541.8,20
2025-01-23T00:00:00,Machine 4,88.22,5.278,107.46,1544.7,23
2025-01-23T01:00:00,Machine 4,86.63,5.382,105.01,1528.3,20
2025-01-23T02:00:00,Machine 4,86.43,5.510,104.66,1525.9,19
2025-01-23T03:00:00,Machine 4,86.66,5.247,104.95,1527.7,23
2025-01-23T04:00:00,Machine 4,89.00,4.640,108.40,1550.6,22
2025-01-23T05:00:00,Machine 4,88.16,5.588,107.10,1541.8,20
2025-01-23T06:00:00,Machine 4,87.96,5.239,106.74,1539.3,19
2025-01-23T07:00:00,Machine 4,86.71,5.227,104.80,1526.3,22
2025-01-23T08:00:00,Machine 4,88.20,5.531,106.99,1540.7,22
2025-01-23T09:00:00,Machine 4,87.41,4.639,105.75,1532.4,21
2025-01-23T10:00:00,Machine 4,89.98,5.411,109.55,1557.6,20
2025-01-23T11:00:00,Machine 4,87.77,5.216,106.17,1535.0,20
2025-01-23T12:00:00,Machine 4,86.19,4.675,103.76,1518.8,21
2025-01-23T13:00:00,Machine 4,89.91,5.510,109.28,1555.5,21
2025-01-23T14:00:00,Machine 4,88.96,5.421,107.81,1545.6,23
2025-01-23T15:00:00,Machine 4,89.80,5.521,109.01,1553.5,21
2025-01-23T16:00:00,Machine 4,87.25,5.291,105.12,1527.5,22
2025-01-23T17:00:00,Machine 4,89.65,5.100,108.67,1551.0,22
2025-01-23T18:00:00,Machine 4,86.39,5.204,103.73,1518.0,21
2025-01-23T19:00:00,Machine 4,88.20,4.832,106.38,1535.5,21
2025-01-23T20:00:00,Machine 4,87.44,5.245,105.19,1527.5,20
2025-01-23T21:00:00,Machine 4,88.41,5.546,106.60,1536.8,20
2025-01-23T22:00:00,Machine 4,89.41,5.118,108.04,1546.3,22
2025-01-23T23:00:00,Machine 4,90.19,5.277,109.16,1553.6,20
2025-01-24T00:00:00,Machine 4,87.89,4.771,105.65,1530.2,20
2025-01-24T01:00:00,Machine 4,89.03,5.254,107.30,1541.1,22
2025-01-24T02:00:00,Machine 4,89.14,5.120,107.41,1541.7,20
2025-01-24T03:00:00,Machine 4,87.88,5.556,105.46,1528.6,21
2025-01-24T04:00:00,Machine 4,88.55,5.664,106.41,1534.8,19
2025-01-24T05:00:00,Machine 4,89.08,5.365,107.17,1539.7,20
2025-01-24T06:00:00,Machine 4,89.94,5.173,108.39,1547.8,22
2025-01-24T07:00:00,Machine 4,87.77,5.208,105.08,1525.7,21
2025-01-24T08:00:00,Machine 4,89.30,5.696,107.32,1540.5,20
2025-01-24T09:00:00,Machine 4,90.21,5.219,108.63,1549.1,21
2025-01-24T10:00:00,Machine 4,87.37,4.870,104.33,1520.3,21
2025-01-24T11:00:00,Machine 4,87.00,5.152,103.72,1516.1,21
2025-01-24T12:00:00,Machine 4,87.65,4.926,104.63,1522.1,22
2025-01-24T13:00:00,Machine 4,89.48,5.405,107.32,1540.0,21
2025-01-24T14:00:00,Machine 4,88.24,5.081,105.40,1527.0,21
2025-01-24T15:00:00,Machine 4,89.46,5.083,107.18,1538.8,20
2025-01-24T16:00:00,Machine 4,87.99,4.923,104.92,1523.6,19
2025-01-24T17:00:00,Machine 4,88.06,5.659,104.98,1523.9,21
2025-01-24T18:00:00,Machine 4,90.59,5.293,108.72,1548.8,19
2025-01-24T19:00:00,Machine 4,90.67,4.966,108.77,1549.0,19
2025-01-24T20:00:00,Machine 4,88.12,5.247,104.90,1523.1,23
2025-01-24T21:00:00,Machine 4,87.77,5.017,104.32,1519.1,21
2025-01-24T22:00:00,Machine 4,90.07,5.423,107.72,1541.7,20
2025-01-24T23:00:00,Machine 4,88.15,5.700,104.79,1522.0,21
2025-01-25T00:00:00,Machine 4,90.63,4.904,108.45,1546.3,19
2025-01-25T01:00:00,Machine 4,87.91,5.662,104.31,1518.6,19
2025-01-25T02:00:00,Machine 4,87.40,5.399,103.49,1513.1,19
2025-01-25T03:00:00,Machine 4,90.98,5.425,108.81,1548.4,20
2025-01-25T04:00:00,Machine 4,87.43,5.177,103.43,1512.5,20
2025-01-25T05:00:00,Machine 4,89.82,5.761,106.96,1535.9,20
2025-01-25T06:00:00,Machine 4,90.03,4.870,107.21,1537.5,18
2025-01-25T07:00:00,Machine 4,90.25,5.633,107.48,1539.2,21
2025-01-25T08:00:00,Machine 4,88.07,4.887,104.17,1517.0,20
2025-01-25T09:00:00,Machine 4,91.11,5.635,108.67,1546.8,19
2025-01-25T10:00:00,Machine 4,88.70,5.387,105.00,1522.3,20
2025-01-25T11:00:00,Machine 4,89.63,5.037,106.34,1531.1,21
2025-01-25T12:00:00,Machine 4,89.77,5.831,106.49,1532.0,19
2025-01-25T13:00:00,Machine 4,90.22,5.725,107.11,1536.1,20
2025-01-25T14:00:00,Machine 4,91.30,5.584,108.69,1546.5,21
2025-01-25T15:00:00,Machine 4,88.88,5.151,105.00,1521.8,21
2025-01-25T16:00:00,Machine 4,89.25,5.354,105.50,1525.0,20
2025-01-25T17:00:00,Machine 4,91.14,5.611,108.27,1543.4,19
2025-01-25T18:00:00,Machine 4,89.06,5.684,105.10,1522.1,22
2025-01-25T19:00:00,Machine 4,91.05,5.054,108.03,1541.6,20
2025-01-25T20:00:00,Machine 4,88.06,5.778,103.49,1511.2,22
2025-01-25T21:00:00,Machine 4,89.36,5.533,105.38,1523.7,20
2025-01-25T22:00:00,Machine 4,88.31,5.485,103.76,1512.8,20
2025-01-25T23:00:00,Machine 4,90.79,5.468,107.43,1537.2,19
2025-01-26T00:00:00,Machine 4,91.33,5.059,108.18,1542.1,22
2025-01-26T01:00:00,Machine 4,90.81,5.338,107.34,1536.3,19
2025-01-26T02:00:00,Machine 4,90.62,5.493,107.01,1534.0,21
2025-01-26T03:00:00,Machine 4,91.65,5.475,108.50,1543.9,19
2025-01-26T04:00:00,Machine 4,89.45,5.904,105.14,1521.3,22
2025-01-26T05:00:00,Machine 4,89.54,5.262,105.22,1521.8,21
2025-01-26T06:00:00,Machine 4,87.81,5.518,102.57,1504.0,21
2025-01-26T07:00:00,Machine 4,88.27,5.398,103.21,1508.1,18
2025-01-26T08:00:00,Machine 4,89.82,5.879,105.49,1523.2,19
2025-01-26T09:00:00,Machine 4,91.50,5.201,107.94,1539.5,21
2025-01-26T10:00:00,Machine 4,90.98,5.576,107.11,1533.9,21
2025-01-26T11:00:00,Machine 4,89.75,5.005,105.21,1521.1,22
2025-01-26T12:00:00,Machine 4,89.17,5.835,104.29,1514.9,21
2025-01-26T13:00:00,Machine 4,88.45,5.263,103.15,1507.2,18
2025-01-26T14:00:00,Machine 4,90.36,5.925,105.96,1525.8,21
2025-01-26T15:00:00,Machine 4,91.60,5.837,107.77,1537.8,19
2025-01-26T16:00:00,Machine 4,91.01,5.807,106.82,1531.3,20
2025-01-26T17:00:00,Machine 4,90.72,5.323,106.34,1528.0,20
2025-01-26T18:00:00,Machine 4,91.27,5.575,107.11,1533.1,19
2025-01-26T19:00:00,Machine 4,91.96,5.408,108.09,1539.5,19
2025-01-26T20:00:00,Machine 4,91.90,5.495,107.94,1538.4,18
2025-01-26T21:00:00,Machine 4,88.17,5.393,102.30,1500.6,20
2025-01-26T22:00:00,Machine 4,92.10,5.341,108.13,1539.4,21
2025-01-26T23:00:00,Machine 4,88.70,5.362,102.98,1505.0,21
2025-01-27T00:00:00,Machine 4,91.01,5.756,106.39,1527.6,19
2025-01-27T01:00:00,Machine 4,88.68,5.900,102.85,1503.9,21
2025-01-27T02:00:00,Machine 4,89.80,5.584,104.46,1514.5,19
2025-01-27T03:00:00,Machine 4,88.62,5.210,102.64,1502.3,18
2025-01-27T04:00:00,Machine 4,89.19,5.552,103.43,1507.5,19
2025-01-27T05:00:00,Machine 4,88.52,5.120,102.38,1500.3,18
2025-01-27T06:00:00,Machine 4,89.94,5.085,104.45,1514.1,20
2025-01-27T07:00:00,Machine 4,89.04,5.348,103.05,1504.6,21
2025-01-27T08:00:00,Machine 4,88.84,5.632,102.70,1502.1,18
2025-01-27T09:00:00,Machine 4,91.21,5.585,106.20,1525.4,18
2025-01-27T10:00:00,Machine 4,92.43,5.347,107.97,1537.1,18
2025-01-27T11:00:00,Machine 4,90.70,5.578,105.32,1519.3,21
2025-01-27T12:00:00,Machine 4,91.05,5.071,105.79,1522.3,20
2025-01-27T13:00:00,Machine 4,90.17,5.886,104.42,1513.1,21
2025-01-27T14:00:00,Machine 4,92.06,5.698,107.20,1531.5,18
2025-01-27T15:00:00,Machine 4,91.41,5.990,106.17,1524.6,21
2025-01-27T16:00:00,Machine 4,90.73,5.074,105.10,1517.3,18
2025-01-27T17:00:00,Machine 4,88.85,5.444,102.23,1498.1,18
2025-01-27T18:00:00,Machine 4,90.02,5.611,103.92,1509.3,21
2025-01-27T19:00:00,Machine 4,91.29,5.272,105.77,1521.5,18
2025-01-27T20:00:00,Machine 4,89.85,6.039,103.56,1506.7,20
2025-01-27T21:00:00,Machine 4,90.12,5.809,103.91,1508.8,18
2025-01-27T22:00:00,Machine 4,89.31,5.694,102.63,1500.3,21
2025-01-27T23:00:00,Machine 4,90.31,5.295,104.08,1509.8,21
2025-01-28T00:00:00,Machine 4,89.32,5.640,102.54,1499.4,18
2025-01-28T01:00:00,Machine 4,91.56,5.518,105.85,1521.4,21
2025-01-28T02:00:00,Machine 4,92.83,5.180,107.69,1533.6,20
2025-01-28T03:00:00,Machine 4,90.47,5.179,104.11,1509.6,20
2025-01-28T04:00:00,Machine 4,89.16,5.775,102.08,1496.0,19
2025-01-28T05:00:00,Machine 4,90.43,5.904,103.93,1508.2,19
2025-01-28T06:00:00,Machine 4,90.96,5.770,104.68,1513.1,21
2025-01-28T07:00:00,Machine 4,92.38,5.994,106.75,1526.8,21
2025-01-28T08:00:00,Machine 4,90.99,5.680,104.61,1512.4,18
2025-01-28T09:00:00,Machine 4,89.68,5.571,102.59,1498.8,18
2025-01-28T10:00:00,Machine 4,91.17,6.005,104.77,1513.3,21
2025-01-28T11:00:00,Machine 4,91.02,5.916,104.48,1511.2,19
2025-01-28T12:00:00,Machine 4,90.68,6.092,103.92,1507.4,20
2025-01-28T13:00:00,Machine 4,91.68,5.552,105.37,1516.9,18
2025-01-28T14:00:00,Machine 4,90.12,5.185,102.98,1500.9,17
2025-01-28T15:00:00,Machine 4,90.80,6.159,103.95,1507.3,21
2025-01-28T16:00:00,Machine 4,91.23,5.665,104.54,1511.1,20
2025-01-28T17:00:00,Machine 4,90.72,5.299,103.71,1505.5,21
2025-01-28T18:00:00,Machine 4,89.86,5.301,102.36,1496.4,19
2025-01-28T19:00:00,Machine 4,89.63,5.629,101.97,1493.6,19
2025-01-28T20:00:00,Machine 4,89.98,5.766,102.43,1496.6,20
2025-01-28T21:00:00,Machine 4,91.15,5.258,104.14,1507.9,20
2025-01-28T22:00:00,Machine 4,92.90,6.044,106.71,1524.9,18
2025-01-28T23:00:00,Machine 4,91.40,5.750,104.41,1509.5,21
2025-01-29T00:00:00,Machine 4,92.63,5.402,106.19,1521.3,18
2025-01-29T01:00:00,Machine 4,90.53,5.209,102.98,1499.8,18
2025-01-29T02:00:00,Machine 4,92.79,6.193,106.33,1522.0,20
2025-01-29T03:00:00,Machine 4,89.69,5.557,101.62,1490.5,18
2025-01-29T04:00:00,Machine 4,89.81,5.250,101.75,1491.2,19
2025-01-29T05:00:00,Machine 4,93.01,5.790,106.50,1522.8,20
2025-01-29T06:00:00,Machine 4,92.05,6.203,105.00,1512.7,17
2025-01-29T07:00:00,Machine 4,91.84,5.704,104.62,1510.1,18
2025-01-29T08:00:00,Machine 4,90.42,5.959,102.44,1495.4,19
2025-01-29T09:00:00,Machine 4,93.67,5.335,107.26,1527.5,20
2025-01-29T10:00:00,Machine 4,90.49,6.075,102.43,1495.2,18
2025-01-29T11:00:00,Machine 4,93.16,5.936,106.39,1521.5,20
2025-01-29T12:00:00,Machine 4,91.63,5.560,104.04,1505.7,18
2025-01-29T13:00:00,Machine 4,90.27,5.759,101.94,1491.6,20
2025-01-29T14:00:00,Machine 4,91.31,6.153,103.45,1501.5,20
2025-01-29T15:00:00,Machine 4,90.01,5.873,101.45,1488.1,18
2025-01-29T16:00:00,Machine 4,91.85,6.084,104.14,1506.0,19
2025-01-29T17:00:00,Machine 4,90.41,5.642,101.93,1491.1,18
2025-01-29T18:00:00,Machine 4,90.83,6.028,102.51,1494.9,17
2025-01-29T19:00:00,Machine 4,93.61,6.257,106.62,1522.2,18
2025-01-29T20:00:00,Machine 4,90.83,5.454,102.40,1493.9,18
2025-01-29T21:00:00,Machine 4,93.47,5.796,106.31,1519.9,18
2025-01-29T22:00:00,Machine 4,92.60,5.851,104.95,1510.7,19
2025-01-29T23:00:00,Machine 4,92.67,5.361,105.00,1510.9,17
2025-01-30T00:00:00,Machine 4,90.17,6.095,101.20,1485.5,17
2025-01-30T01:00:00,Machine 4,93.93,6.017,106.78,1522.6,17
2025-01-30T02:00:00,Machine 4,93.27,5.919,105.74,1515.5,19
2025-01-30T03:00:00,Machine 4,93.48,5.795,106.00,1517.2,17
2025-01-30T04:00:00,Machine 4,92.28,5.983,104.14,1504.7,18
2025-01-30T05:00:00,Machine 4,91.69,5.528,103.20,1498.3,21
2025-01-30T06:00:00,Machine 4,90.90,6.152,101.96,1489.9,20
2025-01-30T07:00:00,Machine 4,90.48,6.291,101.27,1485.3,17
2025-01-30T08:00:00,Machine 4,90.45,5.925,101.17,1484.5,20
2025-01-30T09:00:00,Machine 4,91.81,5.905,103.16,1497.7,17
2025-01-30T10:00:00,Machine 4,92.55,5.434,104.22,1504.6,18
2025-01-30T11:00:00,Machine 4,92.54,6.038,104.15,1504.0,17
2025-01-30T12:00:00,Machine 4,92.61,6.057,104.19,1504.2,20
2025-01-30T13:00:00,Machine 4,90.72,5.408,101.31,1484.9,17
2025-01-30T14:00:00,Machine 4,93.31,5.867,105.14,1510.3,19
2025-01-30T15:00:00,Machine 4,90.79,6.264,101.31,1484.7,17
2025-01-30T16:00:00,Machine 4,92.37,5.903,103.61,1499.9,20
2025-01-30T17:00:00,Machine 4,92.95,5.392,104.43,1505.3,17
2025-01-30T18:00:00,Machine 4,92.85,6.124,104.22,1503.8,17
2025-01-30T19:00:00,Machine 4,93.10,5.950,104.55,1505.9,17
2025-01-30T20:00:00,Machine 4,93.04,5.915,104.40,1504.7,19
2025-01-30T21:00:00,Machine 4,92.90,6.329,104.14,1502.9,17
2025-01-30T22:00:00,Machine 4,92.71,5.897,103.80,1500.5,19
2025-01-30T23:00:00,Machine 4,94.10,6.231,105.82,1513.9,17
2025-01-01T00:00:00,Machine 5,78.20,3.259,121.80,1612.0,29
2025-01-01T01:00:00,Machine 5,78.83,2.939,122.68,1617.7,30
2025-01-01T02:00:00,Machine 5,78.45,2.906,122.04,1613.4,29
2025-01-01T03:00:00,Machine 5,78.74,3.529,122.41,1615.7,29
2025-01-01T04:00:00,Machine 5,76.35,3.306,118.76,1591.2,31
2025-01-01T05:00:00,Machine 5,77.75,3.163,120.80,1604.7,28
2025-01-01T06:00:00,Machine 5,79.01,2.867,122.62,1616.7,31
2025-01-01T07:00:00,Machine 5,79.01,3.186,122.55,1616.1,30
2025-01-01T08:00:00,Machine 5,75.80,3.169,117.68,1583.5,28
2025-01-01T09:00:00,Machine 5,76.45,3.545,118.58,1589.4,28
2025-01-01T10:00:00,Machine 5,78.13,2.947,121.04,1605.7,30
2025-01-01T11:00:00,Machine 5,79.17,3.192,122.54,1615.5,28
2025-01-01T12:00:00,Machine 5,79.08,3.198,122.34,1614.1,30
2025-01-01T13:00:00,Machine 5,76.81,2.900,118.87,1590.8,28
2025-01-01T14:00:00,Machine 5,76.96,3.216,119.03,1591.8,29
2025-01-01T15:00:00,Machine 5,78.87,3.238,121.82,1610.3,31
2025-01-01T16:00:00,Machine 5,77.19,3.242,119.23,1592.9,30
2025-01-01T17:00:00,Machine 5,79.09,3.712,122.02,1611.4,30
2025-01-01T18:00:00,Machine 5,79.10,3.184,121.97,1610.9,31
2025-01-01T19:00:00,Machine 5,78.36,3.243,120.80,1602.9,30
2025-01-01T20:00:00,Machine 5,78.16,3.202,120.43,1600.4,31
2025-01-01T21:00:00,Machine 5,77.56,3.452,119.46,1593.8,31
2025-01-01T22:00:00,Machine 5,77.21,3.217,118.86,1589.7,28
2025-01-01T23:00:00,Machine 5,78.15,3.205,120.21,1598.5,27
2025-01-02T00:00:00,Machine 5,77.65,2.948,119.40,1593.0,29
2025-01-02T01:00:00,Machine 5,79.67,3.806,122.37,1612.6,30
2025-01-02T02:00:00,Machine 5,76.03,2.981,116.85,1575.7,30
2025-01-02T03:00:00,Machine 5,77.88,3.518,119.55,1593.6,28
2025-01-02T04:00:00,Machine 5,75.99,3.405,116.65,1574.2,29
2025-01-02T05:00:00,Machine 5,77.85,3.164,119.38,1592.2,30
2025-01-02T06:00:00,Machine 5,79.24,3.398,121.39,1605.5,29
2025-01-02T07:00:00,Machine 5,79.20,3.124,121.26,1604.5,28
2025-01-02T08:00:00,Machine 5,78.45,3.035,120.07,1596.5,29
2025-01-02T09:00:00,Machine 5,79.25,3.586,121.21,1603.9,30
2025-01-02T10:00:00,Machine 5,79.19,3.066,121.06,1602.8,28
2025-01-02T11:00:00,Machine 5,79.86,3.592,121.99,1608.9,31
2025-01-02T12:00:00,Machine 5,78.27,3.618,119.55,1592.5,27
2025-01-02T13:00:00,Machine 5,80.10,3.830,122.23,1610.2,30
2025-01-02T14:00:00,Machine 5,77.74,3.512,118.61,1586.0,28
2025-01-02T15:00:00,Machine 5,77.43,3.634,118.09,1582.4,30
2025-01-02T16:00:00,Machine 5,79.90,3.150,121.73,1606.5,30
2025-01-02T17:00:00,Machine 5,79.23,3.694,120.65,1599.2,29
2025-01-02T18:00:00,Machine 5,76.64,3.005,116.70,1572.7,27
2025-01-02T19:00:00,Machine 5,76.98,2.918,117.15,1575.6,29
2025-01-02T20:00:00,Machine 5,79.61,3.060,121.03,1601.4,30
2025-01-02T21:00:00,Machine 5,77.65,3.729,118.02,1581.1,29
2025-01-02T22:00:00,Machine 5,78.83,3.876,119.72,1592.4,30
2025-01-02T23:00:00,Machine 5,78.71,3.027,119.47,1590.6,29
2025-01-03T00:00:00,Machine 5,78.49,3.345,119.08,1587.9,28
2025-01-03T01:00:00,Machine 5,77.56,3.822,117.63,1578.1,28
2025-01-03T02:00:00,Machine 5,80.37,3.631,121.77,1605.6,27
2025-01-03T03:00:00,Machine 5,79.84,3.052,120.91,1599.7,29
2025-01-03T04:00:00,Machine 5,79.93,3.668,120.98,1600.0,27
2025-01-03T05:00:00,Machine 5,77.20,3.049,116.82,1572.2,29
2025-01-03T06:00:00,Machine 5,80.19,3.787,121.24,1601.5,28
2025-01-03T07:00:00,Machine 5,77.10,3.022,116.54,1570.1,29
2025-01-03T08:00:00,Machine 5,79.82,3.066,120.55,1596.7,27
2025-01-03T09:00:00,Machine 5,80.23,3.667,121.11,1600.3,30
2025-01-03T10:00:00,Machine 5,77.40,3.952,116.79,1571.4,30
2025-01-03T11:00:00,Machine 5,77.17,3.783,116.38,1568.5,30
2025-01-03T12:00:00,Machine 5,77.90,3.520,117.41,1575.2,28
2025-01-03T13:00:00,Machine 5,76.96,3.567,115.94,1565.3,30
2025-01-03T14:00:00,Machine 5,79.33,3.672,119.42,1588.4,29
2025-01-03T15:00:00,Machine 5,77.80,3.372,117.07,1572.6,30
2025-01-03T16:00:00,Machine 5,78.31,3.520,117.76,1577.1,27
2025-01-03T17:00:00,Machine 5,79.81,3.522,119.95,1591.5,30
2025-01-03T18:00:00,Machine 5,77.43,3.930,116.31,1567.1,27
2025-01-03T19:00:00,Machine 5,79.74,3.497,119.71,1589.7,30
2025-01-03T20:00:00,Machine 5,78.60,3.385,117.93,1577.7,28
2025-01-03T21:00:00,Machine 5,81.11,3.409,121.64,1602.3,29
2025-01-03T22:00:00,Machine 5,77.96,3.690,116.84,1570.2,28
2025-01-03T23:00:00,Machine 5,80.53,3.744,120.63,1595.3,27
2025-01-04T00:00:00,Machine 5,79.96,3.388,119.72,1589.1,28
2025-01-04T01:00:00,Machine 5,80.26,3.457,120.09,1591.5,29
2025-01-04T02:00:00,Machine 5,78.43,3.567,117.29,1572.7,30
2025-01-04T03:00:00,Machine 5,78.91,3.146,117.94,1576.9,29
2025-01-04T04:00:00,Machine 5,78.17,3.509,116.76,1568.9,27
2025-01-04T05:00:00,Machine 5,79.81,3.198,119.16,1584.8,29
2025-01-04T06:00:00,Machine 5,77.48,3.492,115.60,1560.9,29
2025-01-04T07:00:00,Machine 5,79.95,4.091,119.23,1585.0,27
2025-01-04T08:00:00,Machine 5,81.30,3.265,121.21,1598.0,29
2025-01-04T09:00:00,Machine 5,80.28,3.870,119.60,1587.2,30
2025-01-04T10:00:00,Machine 5,81.16,4.064,120.86,1595.5,27
2025-01-04T11:00:00,Machine 5,80.06,3.640,119.14,1583.9,29
2025-01-04T12:00:00,Machine 5,81.36,3.619,121.03,1596.4,28
2025-01-04T13:00:00,Machine 5,80.08,3.789,119.05,1583.0,28
2025-01-04T14:00:00,Machine 5,81.01,3.858,120.37,1591.7,28
2025-01-04T15:00:00,Machine 5,78.11,3.262,115.95,1562.1,26
2025-01-04T16:00:00,Machine 5,80.89,3.269,120.06,1589.4,28
2025-01-04T17:00:00,Machine 5,78.99,3.426,117.15,1569.9,27
2025-01-04T18:00:00,Machine 5,81.04,3.403,120.15,1589.7,27
2025-01-04T19:00:00,Machine 5,78.29,3.773,115.97,1561.8,26
2025-01-04T20:00:00,Machine 5,80.82,3.369,119.69,1586.5,27
2025-01-04T21:00:00,Machine 5,77.96,4.145,115.34,1557.3,29
2025-01-04T22:00:00,Machine 5,79.67,3.524,117.84,1573.9,28
2025-01-04T23:00:00,Machine 5,81.42,3.386,120.40,1590.8,28
2025-01-05T00:00:00,Machine 5,79.82,3.620,117.93,1574.2,29
2025-01-05T01:00:00,Machine 5,80.40,4.165,118.74,1579.5,27
2025-01-05T02:00:00,Machine 5,81.68,3.280,120.59,1591.7,26
2025-01-05T03:00:00,Machine 5,82.09,3.664,121.14,1595.2,29
2025-01-05T04:00:00,Machine 5,79.30,3.740,116.89,1566.8,27
2025-01-05T05:00:00,Machine 5,80.37,3.630,118.43,1576.9,30
2025-01-05T06:00:00,Machine 5,80.01,3.451,117.82,1572.7,27
2025-01-05T07:00:00,Machine 5,80.14,3.231,117.94,1573.4,29
2025-01-05T08:00:00,Machine 5,79.92,3.374,117.56,1570.7,26
2025-01-05T09:00:00,Machine 5,80.86,3.930,118.90,1579.6,28
2025-01-05T10:00:00,Machine 5,78.74,3.447,115.65,1557.8,26
2025-01-05T11:00:00,Machine 5,79.49,4.156,116.71,1564.7,28
2025-01-05T12:00:00,Machine 5,79.46,4.184,116.61,1563.9,29
2025-01-05T13:00:00,Machine 5,82.25,3.338,120.72,1591.2,27
2025-01-05T14:00:00,Machine 5,80.35,3.382,117.81,1571.7,29
2025-01-05T15:00:00,Machine 5,80.18,4.201,117.49,1569.4,29
2025-01-05T16:00:00,Machine 5,81.67,4.189,119.65,1583.7,27
2025-01-05T17:00:00,Machine 5,79.47,3.272,116.29,1561.2,27
2025-01-05T18:00:00,Machine 5,80.55,3.994,117.84,1571.4,28
2025-01-05T19:00:00,Machine 5,79.31,3.593,115.92,1558.4,27
2025-01-05T20:00:00,Machine 5,79.47,3.641,116.09,1559.5,26
2025-01-05T21:00:00,Machine 5,79.81,3.490,116.54,1562.3,28
2025-01-05T22:00:00,Machine 5,80.38,3.427,117.33,1567.4,29
2025-01-05T23:00:00,Machine 5,78.84,4.144,114.96,1551.5,29
2025-01-06T00:00:00,Machine 5,79.56,3.931,115.96,1558.1,27
2025-01-06T01:00:00,Machine 5,82.07,3.415,119.67,1582.6,27
2025-01-06T02:00:00,Machine 5,82.01,3.759,119.51,1581.5,29
2025-01-06T03:00:00,Machine 5,80.91,3.599,117.80,1570.0,28
2025-01-06T04:00:00,Machine 5,81.74,4.271,118.97,1577.6,25
2025-01-06T05:00:00,Machine 5,82.11,3.439,119.46,1580.7,26
2025-01-06T06:00:00,Machine 5,82.21,3.793,119.55,1581.2,29
2025-01-06T07:00:00,Machine 5,79.43,4.172,115.31,1552.9,26
2025-01-06T08:00:00,Machine 5,80.31,4.217,116.57,1561.1,26
2025-01-06T09:00:00,Machine 5,79.76,4.080,115.67,1555.0,29
2025-01-06T10:00:00,Machine 5,82.11,4.330,119.13,1577.9,26
2025-01-06T11:00:00,Machine 5,79.24,3.851,114.76,1548.7,28
2025-01-06T12:00:00,Machine 5,79.53,4.238,115.13,1551.0,29
2025-01-06T13:00:00,Machine 5,80.76,3.927,116.91,1562.8,26
2025-01-06T14:00:00,Machine 5,79.28,3.835,114.63,1547.5,26
2025-01-06T15:00:00,Machine 5,83.10,4.103,120.29,1585.1,26
2025-01-06T16:00:00,Machine 5,81.95,3.655,118.51,1573.0,28
2025-01-06T17:00:00,Machine 5,82.26,4.304,118.90,1575.5,27
2025-01-06T18:00:00,Machine 5,81.28,4.282,117.36,1565.2,27
2025-01-06T19:00:00,Machine 5,80.11,4.035,115.54,1552.9,26
2025-01-06T20:00:00,Machine 5,82.18,3.804,118.59,1573.1,25
2025-01-06T21:00:00,Machine 5,81.66,3.743,117.74,1567.3,27
2025-01-06T22:00:00,Machine 5,81.49,3.546,117.42,1565.1,27
2025-01-06T23:00:00,Machine 5,80.01,3.523,115.12,1549.6,28
2025-01-07T00:00:00,Machine 5,81.08,3.586,116.67,1559.8,25
2025-01-07T01:00:00,Machine 5,80.15,4.248,115.20,1549.9,27
2025-01-07T02:00:00,Machine 5,80.79,3.843,116.10,1555.8,27
2025-01-07T03:00:00,Machine 5,80.48,3.540,115.58,1552.2,28
2025-01-07T04:00:00,Machine 5,81.59,3.954,117.17,1562.6,25
2025-01-07T05:00:00,Machine 5,80.85,3.624,116.00,1554.7,28
2025-01-07T06:00:00,Machine 5,82.66,3.801,118.65,1572.2,28
2025-01-07T07:00:00,Machine 5,81.94,3.611,117.50,1564.4,28
2025-01-07T08:00:00,Machine 5,81.01,3.915,116.04,1554.6,27
2025-01-07T09:00:00,Machine 5,83.23,4.022,119.31,1576.3,25
